z m sel_prob sel_tag
1.233273487688310688e+00 2.535752178002596580e+01 3.313352678464947295e-03 0.000000000000000000e+00
5.332276179107449110e-01 2.308759036702994294e+01 9.659858462317284511e-01 1.000000000000000000e+00
8.435434669059682644e-01 2.423010954906704129e+01 3.226794820202161795e-01 0.000000000000000000e+00
9.090858984215910432e-01 2.433971433938426543e+01 2.484331418332561547e-01 0.000000000000000000e+00
1.114561480841410823e+00 2.506855841990578426e+01 1.629424480591652735e-02 0.000000000000000000e+00
9.934645603562695104e-01 2.477946525280932377e+01 5.950641460987071002e-02 0.000000000000000000e+00
1.248946225785693809e+00 2.541466598445337155e+01 2.332264354501540227e-03 0.000000000000000000e+00
1.252823332208539586e+00 2.533113764900588194e+01 3.880718543664898271e-03 0.000000000000000000e+00
8.115540429771126441e-01 2.406322341317247648e+01 4.496891187608497154e-01 0.000000000000000000e+00
1.236368015850510371e+00 2.530778707862875621e+01 4.453878782371516187e-03 0.000000000000000000e+00
1.189863047586202427e+00 2.499715959535385323e+01 2.305859166073104607e-02 0.000000000000000000e+00
6.730416089800348445e-01 2.333110895406866447e+01 9.095162593706365151e-01 1.000000000000000000e+00
1.202420252699023973e+00 2.520394446173877867e+01 8.022530961380907114e-03 0.000000000000000000e+00
8.115049168579586691e-01 2.409416334898081402e+01 4.253102789186022359e-01 0.000000000000000000e+00
1.098785768148566877e+00 2.487269186594899040e+01 4.045904775958509419e-02 0.000000000000000000e+00
1.125859666357690081e+00 2.471760045873077871e+01 7.561492613091848336e-02 0.000000000000000000e+00
1.278266041711922263e+00 2.530137207860504844e+01 4.624046922343745362e-03 0.000000000000000000e+00
1.031618939641941068e+00 2.470195116883097342e+01 8.017396673983168132e-02 0.000000000000000000e+00
3.511922768612714130e-01 2.200328047184682134e+01 9.999674390888529940e-01 1.000000000000000000e+00
1.065231401007847190e+00 2.491810367018288375e+01 3.316349873777083013e-02 0.000000000000000000e+00
8.144344840873662950e-01 2.413419084225602873e+01 3.942027680927756017e-01 0.000000000000000000e+00
9.722763557029145964e-02 1.874180900086951240e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.138671413118171660e+00 2.516704958239657586e+01 9.795265014580433263e-03 0.000000000000000000e+00
7.020835534369613828e-01 2.375226846978356932e+01 6.898633545687660185e-01 1.000000000000000000e+00
9.424798763628867704e-01 2.456011186062514540e+01 1.313092189187594072e-01 1.000000000000000000e+00
7.065031039779878785e-01 2.384139221197571246e+01 6.244599840921416511e-01 1.000000000000000000e+00
1.139775179016441875e+00 2.511554783043769135e+01 1.283739656052283740e-02 0.000000000000000000e+00
1.130780826937259675e+00 2.510010061578884333e+01 1.389631048519212285e-02 0.000000000000000000e+00
2.040615973812545114e-01 2.050565142962903309e+01 9.999999999986127763e-01 1.000000000000000000e+00
7.941130628999462093e-01 2.405358432164403126e+01 4.573275955818369987e-01 0.000000000000000000e+00
5.618661898288206391e-01 2.332123622838684796e+01 9.126931760402443583e-01 1.000000000000000000e+00
5.973551457710135626e-01 2.346838695209903491e+01 8.561602845815927676e-01 1.000000000000000000e+00
1.256173629849046680e+00 2.525075067456824129e+01 6.183398562158469620e-03 0.000000000000000000e+00
1.738713903485715750e-01 2.032580763866683071e+01 9.999999999998997469e-01 1.000000000000000000e+00
1.041047605791018071e+00 2.482391894363425422e+01 4.969297102610054778e-02 0.000000000000000000e+00
6.162544303039698690e-01 2.356352552520488786e+01 8.086545480123212837e-01 1.000000000000000000e+00
2.567179317723204957e-01 2.124201881028118422e+01 9.999999826561768446e-01 1.000000000000000000e+00
1.952962011051224689e-01 2.045918587292018742e+01 9.999999999992876809e-01 1.000000000000000000e+00
1.098876855449629986e+00 2.495304627342343196e+01 2.831909976168964574e-02 0.000000000000000000e+00
1.204223715318418986e+00 2.513436845617590265e+01 1.164216473591840606e-02 0.000000000000000000e+00
5.470667249585341452e-01 2.334037224601493676e+01 9.064581466325108972e-01 1.000000000000000000e+00
1.171956982423353555e+00 2.496951835040754020e+01 2.624843469835140899e-02 0.000000000000000000e+00
1.150276862649555643e+00 2.505967636832619050e+01 1.703033395525404073e-02 0.000000000000000000e+00
9.778011789223548522e-01 2.480478699051659319e+01 5.374544609859024241e-02 0.000000000000000000e+00
1.554520423074561286e-01 1.979938604563563231e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.155930383118879856e+00 2.515508829171225003e+01 1.043918995286640707e-02 0.000000000000000000e+00
1.014165494521021227e+00 2.467309950723364764e+01 8.911917141670172571e-02 0.000000000000000000e+00
9.374987100647436122e-01 2.463825963338305414e+01 1.008860102436590078e-01 0.000000000000000000e+00
2.204121829847482950e-02 1.553118008434253206e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.122813250003106500e+00 2.515728927484369137e+01 1.031800395116702802e-02 0.000000000000000000e+00
1.076766936414907949e+00 2.509366661673568544e+01 1.435910316456692065e-02 0.000000000000000000e+00
9.259812804702181044e-01 2.454902437412764371e+01 1.360916016390096295e-01 0.000000000000000000e+00
1.310115860875600280e-01 1.963104499627719690e+01 1.000000000000000000e+00 1.000000000000000000e+00
9.971196828194963668e-01 2.462390060976927941e+01 1.060519309899124463e-01 0.000000000000000000e+00
1.934957756427528874e-01 2.036113229527265744e+01 9.999999999998302469e-01 1.000000000000000000e+00
8.186865960452445190e-01 2.404711594483491410e+01 4.624624765899293388e-01 0.000000000000000000e+00
2.127550684989307772e-01 2.089149666834926222e+01 9.999999997466358925e-01 1.000000000000000000e+00
7.441842130758000717e-01 2.375658030530676967e+01 6.868139229393775969e-01 1.000000000000000000e+00
1.279143507091261345e+00 2.541134606511752025e+01 2.381113905844907570e-03 0.000000000000000000e+00
2.966851089339852532e-01 2.169963844876169645e+01 9.999978948659900002e-01 1.000000000000000000e+00
1.265284155110041109e+00 2.533371779190657236e+01 3.821626976846289030e-03 0.000000000000000000e+00
1.123798899761633940e+00 2.502015344346067849e+01 2.065988465365783261e-02 0.000000000000000000e+00
1.292689104957748025e+00 2.529408873409873948e+01 4.824262844253310659e-03 0.000000000000000000e+00
8.781022630815065178e-01 2.439440426157918651e+01 2.151119636143759006e-01 1.000000000000000000e+00
5.635566818083972418e-01 2.329146998134788049e+01 9.217673124373414462e-01 1.000000000000000000e+00
8.701769813546906818e-01 2.437432403523872892e+01 2.270346753047562394e-01 0.000000000000000000e+00
9.204491783349966205e-01 2.469504169250052072e+01 8.225177899990654407e-02 0.000000000000000000e+00
4.667409904096255779e-01 2.268478287769855584e+01 9.957362067698145580e-01 1.000000000000000000e+00
7.931311296835299451e-01 2.400390412300480492e+01 4.968849921840222117e-01 0.000000000000000000e+00
7.392243736414361166e-01 2.389339328339577051e+01 5.844197545109995895e-01 1.000000000000000000e+00
1.004806037765312077e+00 2.474187259296100549e+01 6.893826691774969373e-02 0.000000000000000000e+00
7.691160073969034450e-01 2.396118696359945943e+01 5.309372490701441683e-01 1.000000000000000000e+00
1.247421440871033127e+00 2.525447303552669354e+01 6.054598496294791299e-03 0.000000000000000000e+00
1.272841098788040970e+00 2.535501987913617938e+01 3.363757167119024120e-03 0.000000000000000000e+00
5.835014131139750759e-01 2.319763740304316713e+01 9.457228525334014924e-01 1.000000000000000000e+00
5.120531916889596857e-01 2.284174443937699550e+01 9.897348110367160112e-01 1.000000000000000000e+00
3.200321714152796204e-01 2.187756564185808728e+01 9.999890639280151206e-01 1.000000000000000000e+00
8.705902450571161300e-01 2.429768410964349812e+01 2.757986821362850560e-01 1.000000000000000000e+00
1.153433809239095886e+00 2.516504255004286605e+01 9.900826885929973203e-03 0.000000000000000000e+00
7.343166445369728734e-01 2.390929484590314402e+01 5.719772358243306876e-01 0.000000000000000000e+00
2.059359026101312828e-01 2.060575382364214292e+01 9.999999999943344209e-01 1.000000000000000000e+00
1.238741241836860851e+00 2.532559383405295605e+01 4.010462994752587822e-03 0.000000000000000000e+00
1.065116391201742285e+00 2.501915981029633329e+01 2.075898946417925259e-02 0.000000000000000000e+00
8.515167184957264102e-01 2.433788760039614729e+01 2.495916910599028649e-01 1.000000000000000000e+00
6.516345459567409737e-01 2.364079890811917650e+01 7.637453296369304256e-01 1.000000000000000000e+00
7.719769303369565794e-01 2.405420929040494116e+01 4.568318313287413890e-01 1.000000000000000000e+00
5.950467490218367406e-01 2.328628642744580191e+01 9.232715944459323199e-01 1.000000000000000000e+00
1.079540213064331233e+00 2.490494309418001251e+01 3.515671920767124425e-02 0.000000000000000000e+00
1.076470811386860404e-01 1.908006745860970099e+01 1.000000000000000000e+00 1.000000000000000000e+00
2.746165281130106273e-01 2.156951141371594005e+01 9.999994159613793121e-01 1.000000000000000000e+00
6.048083969120430226e-01 2.342192315350096976e+01 8.761908514712981599e-01 1.000000000000000000e+00
8.753131886411555929e-01 2.416875491062925363e+01 3.678663048756788401e-01 1.000000000000000000e+00
3.982477218101272420e-01 2.227358733767953680e+01 9.997226259505117563e-01 1.000000000000000000e+00
1.066795816238247596e+00 2.497467542477015456e+01 2.562676994525850752e-02 0.000000000000000000e+00
4.591613789880741869e-01 2.258484271782076291e+01 9.976748870543498127e-01 1.000000000000000000e+00
5.880209505596880604e-01 2.330883372900306583e+01 9.165651907833356482e-01 1.000000000000000000e+00
1.271611354082656575e+00 2.533282886895038288e+01 3.841893784829363695e-03 0.000000000000000000e+00
9.717134624232690587e-01 2.469143161210211090e+01 8.335340424138648618e-02 0.000000000000000000e+00
8.378907542173701373e-01 2.429417565215830876e+01 2.781482579419125578e-01 1.000000000000000000e+00
7.004318482876750185e-01 2.367214377623503196e+01 7.439954208246286615e-01 1.000000000000000000e+00
1.164238443182226579e+00 2.509088221717114564e+01 1.456346134704308501e-02 0.000000000000000000e+00
5.332677846976165981e-01 2.299762507576825143e+01 9.775051017582823132e-01 1.000000000000000000e+00
1.936953220330008829e-01 2.052335155837966951e+01 9.999999999982157606e-01 1.000000000000000000e+00
3.534652836455853819e-01 2.205397145799632241e+01 9.999503010752625043e-01 1.000000000000000000e+00
8.703434246469206048e-01 2.434244915923848751e+01 2.467040435858551817e-01 1.000000000000000000e+00
1.142971995004846253e+00 2.520837619903658577e+01 7.829832635029428459e-03 0.000000000000000000e+00
9.631944885073926432e-01 2.458745000533899727e+01 1.200173606759296074e-01 0.000000000000000000e+00
1.296112521818040708e+00 2.554664163167176483e+01 9.897754434168466731e-04 0.000000000000000000e+00
1.146647528167827890e-01 1.914381876756520384e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.215186939419311773e+00 2.527423803337304875e+01 5.409735523993995480e-03 0.000000000000000000e+00
9.799865493252044590e-01 2.452963770927644660e+01 1.447371832367740918e-01 1.000000000000000000e+00
8.969285728835656446e-01 2.444452936315930103e+01 1.869857595938832495e-01 0.000000000000000000e+00
7.968305766486902808e-01 2.406975023598549868e+01 4.445273415038601406e-01 1.000000000000000000e+00
5.370037008611612261e-01 2.300308775486152513e+01 9.769143808996101352e-01 1.000000000000000000e+00
9.543288427744045510e-01 2.462216739988971526e+01 1.066881841736463943e-01 0.000000000000000000e+00
7.395376291731554641e-01 2.398269523883117316e+01 5.138044458386523683e-01 0.000000000000000000e+00
1.090936505503458331e+00 2.492970204299160741e+01 3.148494154131251110e-02 0.000000000000000000e+00
7.385248372040811304e-01 2.388516538287150226e+01 5.908255983096797337e-01 0.000000000000000000e+00
3.323094772366756988e-01 2.192883100607372171e+01 9.999828108395769632e-01 1.000000000000000000e+00
6.951145314550188914e-02 1.798694210487419198e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.102551637137157314e+00 2.507301916486470361e+01 1.593496038724633718e-02 0.000000000000000000e+00
5.636643592700822936e-01 2.315553614048714692e+01 9.543833587421468589e-01 1.000000000000000000e+00
5.643846018960696487e-01 2.307192089720802741e+01 9.682844943270918492e-01 1.000000000000000000e+00
9.156155625815731725e-04 8.664961832586522306e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.405812678196975085e-01 2.306714375022894004e+01 9.689592000322541088e-01 1.000000000000000000e+00
1.111470046700627989e+00 2.499080264610149982e+01 2.376171720283565617e-02 0.000000000000000000e+00
6.292534615660743125e-01 2.336034890856755908e+01 8.996046678868152568e-01 1.000000000000000000e+00
2.290208346028097530e-01 2.082071602933223531e+01 9.999999998981783378e-01 1.000000000000000000e+00
5.071267990623158362e-01 2.307043405562176375e+01 9.684957768899522534e-01 1.000000000000000000e+00
8.451115457755620231e-01 2.422716773654786593e+01 3.247936939713425009e-01 1.000000000000000000e+00
1.229054216356351148e+00 2.527471320635091701e+01 5.395013986684221025e-03 0.000000000000000000e+00
7.632996792835804456e-01 2.393412017145347548e+01 5.524128013754294741e-01 1.000000000000000000e+00
8.260199077087928554e-01 2.428436002789296566e+01 2.847730675070520023e-01 0.000000000000000000e+00
8.094907963753619207e-01 2.426113729935513064e+01 3.007395762129414507e-01 0.000000000000000000e+00
8.375603364235406634e-01 2.414242756708146942e+01 3.878775651152435167e-01 0.000000000000000000e+00
8.380564166430737316e-03 1.346720219220677883e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.253580634489038559e+00 2.569553930709344414e+01 3.480906430145020596e-04 0.000000000000000000e+00
6.984803036233133700e-01 2.381602465966901150e+01 6.435449953368432841e-01 0.000000000000000000e+00
7.412464147262403102e-01 2.384166247571340236e+01 6.242549082731709831e-01 1.000000000000000000e+00
5.000978641566637961e-01 2.290326661559155141e+01 9.858631168457540062e-01 1.000000000000000000e+00
3.989543228456555735e-01 2.233680593621109622e+01 9.995601033584431416e-01 1.000000000000000000e+00
1.458138379464581913e-01 1.983025819608339901e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.137283476875777577e+00 2.515627966383029701e+01 1.037343994939270847e-02 0.000000000000000000e+00
3.210544022616832471e-01 2.157992786769150229e+01 9.999993512754580260e-01 1.000000000000000000e+00
9.808951305515156704e-02 1.906888357729182459e+01 1.000000000000000000e+00 1.000000000000000000e+00
8.590839283595632647e-01 2.448147442053998191e+01 1.677865987219930299e-01 0.000000000000000000e+00
8.054133337595721365e-01 2.413539218557594168e+01 3.932784404848910231e-01 0.000000000000000000e+00
6.705823847829737172e-01 2.387125327702736755e+01 6.016010629202691584e-01 1.000000000000000000e+00
8.168081038521171067e-01 2.429044916285122468e+01 2.806544904248519101e-01 0.000000000000000000e+00
3.970793488650061764e-01 2.226033589131232304e+01 9.997486637379051633e-01 1.000000000000000000e+00
1.080218393921565490e+00 2.505387841274540506e+01 1.752601457841427082e-02 0.000000000000000000e+00
9.134427815876133838e-01 2.447135030378093035e+01 1.729170312614852212e-01 0.000000000000000000e+00
3.990289329078058334e-01 2.232485376184028425e+01 9.995963686334028431e-01 1.000000000000000000e+00
1.208202860687793478e+00 2.523685057665525378e+01 6.686075088827860523e-03 0.000000000000000000e+00
1.276001650056089787e+00 2.535662390648557007e+01 3.331363005791890351e-03 0.000000000000000000e+00
1.243884278996180370e+00 2.530640071672133828e+01 4.490173051865165021e-03 0.000000000000000000e+00
2.764669689579142275e-01 2.127031446174978768e+01 9.999999761087922101e-01 1.000000000000000000e+00
5.893191085927351747e-01 2.348035107466018445e+01 8.506668829306143209e-01 1.000000000000000000e+00
1.124884073159122533e+00 2.517925321331290434e+01 9.174321037966878811e-03 0.000000000000000000e+00
4.633496749706249584e-01 2.275151140966541874e+01 9.937371491598613327e-01 1.000000000000000000e+00
9.838745361571954451e-01 2.464535858746352304e+01 9.840088345622871602e-02 0.000000000000000000e+00
5.495419393190787982e-01 2.295443221531290234e+01 9.817420435004335921e-01 1.000000000000000000e+00
3.541998718053140927e-02 1.663711878845130343e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.063970366880510721e+00 2.495157383303268617e+01 2.851063985569925532e-02 0.000000000000000000e+00
4.389486476806376825e-01 2.247365126593833295e+01 9.988660277094243423e-01 1.000000000000000000e+00
7.470425319698221767e-01 2.393821542392630164e+01 5.491717908654976110e-01 0.000000000000000000e+00
4.299649672479071150e-01 2.247958674094532938e+01 9.988203513759217334e-01 1.000000000000000000e+00
6.017995065618817474e-01 2.328356272372698754e+01 9.240531545918339029e-01 1.000000000000000000e+00
5.679154822900471800e-01 2.332601088744442208e+01 9.111673068816688037e-01 1.000000000000000000e+00
7.522694881749283358e-01 2.399265973783462869e+01 5.058564714909362658e-01 1.000000000000000000e+00
1.142326965702598951e+00 2.515585777063370188e+01 1.039668218704157751e-02 0.000000000000000000e+00
1.080620291498301189e+00 2.509335104769716907e+01 1.438213927626478053e-02 0.000000000000000000e+00
3.844015553191018064e-01 2.215466203350898056e+01 9.998881705333867442e-01 1.000000000000000000e+00
1.208303706395065902e+00 2.523984762776213486e+01 6.574735659726645663e-03 0.000000000000000000e+00
3.449963098101875847e-01 2.194425814973327604e+01 9.999803437683899565e-01 1.000000000000000000e+00
7.930777645025872680e-01 2.394740908483874620e+01 5.418842359786220086e-01 1.000000000000000000e+00
3.887283782777859464e-01 2.213413499976118715e+01 9.999049153658143840e-01 1.000000000000000000e+00
3.721928578725486325e-02 1.678299609470867182e+01 1.000000000000000000e+00 1.000000000000000000e+00
4.357507641195026427e-01 2.266366754097061076e+01 9.962374312310952051e-01 1.000000000000000000e+00
1.125114736969827778e-01 1.911955634670830051e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.037075111957488804e+00 2.498585565830360622e+01 2.432128551956251605e-02 0.000000000000000000e+00
4.378324604568961664e-01 2.272414585244588636e+01 9.946401886767675116e-01 1.000000000000000000e+00
5.092619894114616130e-01 2.292036170567024200e+01 9.845856423517054257e-01 1.000000000000000000e+00
1.035805592376445539e+00 2.487628901041727048e+01 3.983723336882340205e-02 0.000000000000000000e+00
1.249288324299470787e+00 2.517741972993138333e+01 9.265354799335320107e-03 0.000000000000000000e+00
5.642567312374566768e-01 2.306941859813410289e+01 9.686394053047926445e-01 0.000000000000000000e+00
8.819945615180087017e-01 2.435047887605692907e+01 2.416646906311255005e-01 0.000000000000000000e+00
1.058148691364150462e+00 2.495174382441178551e+01 2.848847191057739259e-02 0.000000000000000000e+00
3.146925128260034121e-01 2.178787373037810227e+01 9.999951611619170011e-01 1.000000000000000000e+00
9.367814966851746306e-01 2.466385781124965959e+01 9.213603528446667745e-02 0.000000000000000000e+00
1.176021794149797461e+00 2.524491061683026771e+01 6.390368113703281602e-03 0.000000000000000000e+00
6.742949151531734131e-01 2.372922676344467519e+01 7.059345127430738387e-01 0.000000000000000000e+00
1.178914437972799156e+00 2.518240322732309622e+01 9.019747829550140220e-03 0.000000000000000000e+00
6.279658992025196618e-01 2.345455669571053647e+01 8.623386098342480377e-01 1.000000000000000000e+00
8.674510260896797220e-01 2.420459774848138323e+01 3.411980993722819600e-01 0.000000000000000000e+00
8.331078219755017056e-01 2.441589114618912504e+01 2.027659203591383741e-01 0.000000000000000000e+00
8.220418389783445967e-01 2.413705963136410659e+01 3.919964855450973618e-01 1.000000000000000000e+00
9.163966918231143399e-01 2.445899410835408005e+01 1.793125174232938490e-01 0.000000000000000000e+00
1.087622492663452789e+00 2.488380456274717645e+01 3.856313569521595958e-02 0.000000000000000000e+00
8.240125154541375618e-01 2.427237156048206757e+01 2.929651015661645652e-01 1.000000000000000000e+00
2.026705899600289573e-01 2.077394214117406079e+01 9.999999999448503374e-01 1.000000000000000000e+00
1.049353155713180108e+00 2.496219828675166852e+01 2.715244681252360071e-02 1.000000000000000000e+00
4.593244416490205317e-02 1.719044171107812957e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.299040804909208813e+00 2.529847445523771654e+01 4.702795629325164095e-03 0.000000000000000000e+00
1.173973402760625895e+00 2.504340536918052251e+01 1.845262303422791003e-02 0.000000000000000000e+00
3.465257257124454426e-02 1.656354995563342669e+01 1.000000000000000000e+00 1.000000000000000000e+00
5.865153200685300217e-01 2.326967954261929705e+01 9.279429941232322232e-01 1.000000000000000000e+00
1.184233625871491391e-01 1.931561500658421693e+01 1.000000000000000000e+00 1.000000000000000000e+00
5.873035224261096143e-01 2.338275304757162942e+01 8.914905417170948532e-01 1.000000000000000000e+00
6.096912984068560970e-01 2.352218497594077107e+01 8.303704125032604910e-01 1.000000000000000000e+00
2.848451980795312366e-01 2.146102044653881435e+01 9.999998092446101827e-01 1.000000000000000000e+00
1.004191644168047848e+00 2.489179260486054091e+01 3.724554534285738627e-02 0.000000000000000000e+00
9.267389063772781821e-01 2.455664182506761151e+01 1.327933130702064757e-01 0.000000000000000000e+00
1.234158325723170080e+00 2.525092864723798414e+01 6.177185592681683213e-03 0.000000000000000000e+00
6.094625863758453832e-01 2.356267269459401703e+01 8.091190680941173774e-01 1.000000000000000000e+00
7.044373196447439867e-02 1.824954695754422929e+01 1.000000000000000000e+00 1.000000000000000000e+00
8.278530666314150022e-01 2.426772716326329160e+01 2.961678661818799574e-01 0.000000000000000000e+00
9.698446827648516955e-01 2.469515387868059975e+01 8.221772162500334824e-02 0.000000000000000000e+00
1.015031747295811471e+00 2.489219922916007022e+01 3.717947070777324198e-02 0.000000000000000000e+00
1.008259742923859559e+00 2.488053846852724860e+01 3.911269096992511102e-02 0.000000000000000000e+00
2.764819312944803986e-01 2.130773480992417390e+01 9.999999636829820515e-01 1.000000000000000000e+00
3.104459921398936562e-01 2.169024810834446981e+01 9.999980767056662057e-01 1.000000000000000000e+00
6.997403338308454401e-01 2.388148043438328116e+01 5.936867835735926135e-01 1.000000000000000000e+00
1.246961299176966076e+00 2.518117956300046245e+01 9.079520776583589747e-03 0.000000000000000000e+00
9.865937273456251155e-01 2.481541213517843047e+01 5.146370235838892970e-02 0.000000000000000000e+00
3.253824099108950652e-01 2.176991745434983372e+01 9.999959051728543047e-01 1.000000000000000000e+00
1.043076958196361925e+00 2.490800639874319344e+01 3.468420452224073303e-02 0.000000000000000000e+00
8.515150928357240190e-02 1.856794876550930340e+01 1.000000000000000000e+00 1.000000000000000000e+00
6.908935513923237792e-01 2.389454444275050449e+01 5.835216844533022140e-01 1.000000000000000000e+00
1.230485003202030470e+00 2.534344089650108245e+01 3.606123564469678605e-03 0.000000000000000000e+00
1.267443168701375633e+00 2.529822618087090902e+01 4.709598305310246438e-03 0.000000000000000000e+00
1.113155428148570270e+00 2.510760870146126678e+01 1.337257296808417803e-02 0.000000000000000000e+00
1.116518288233460776e+00 2.502333271137696968e+01 2.034547322858416482e-02 0.000000000000000000e+00
4.680311772935337178e-01 2.264358907491559592e+01 9.966643519342683888e-01 1.000000000000000000e+00
1.728260037411073480e-01 2.021699237408543937e+01 9.999999999999807931e-01 1.000000000000000000e+00
6.680048379510463707e-01 2.373552790122013789e+01 7.015779196220859326e-01 1.000000000000000000e+00
3.355969208016178484e-01 2.189935201228067285e+01 9.999867304322118677e-01 1.000000000000000000e+00
1.192659053101411182e+00 2.520624053560568001e+01 7.922180071696508993e-03 0.000000000000000000e+00
7.330680040596480040e-01 2.395587156966558240e+01 5.351637373477288184e-01 0.000000000000000000e+00
1.165847573718054253e+00 2.516733494579419883e+01 9.780336149502652163e-03 0.000000000000000000e+00
1.012413420107040274e+00 2.463685910669075696e+01 1.013816496232295972e-01 1.000000000000000000e+00
1.282651457202518053e+00 2.551119559214686561e+01 1.253931150932590657e-03 0.000000000000000000e+00
8.707761688019279855e-01 2.432601852628190287e+01 2.571886349601595345e-01 0.000000000000000000e+00
1.289077131269550147e+00 2.542035275511133108e+01 2.250692949675464453e-03 0.000000000000000000e+00
1.001761551839796205e+00 2.484222020124133934e+01 4.604829407643713096e-02 1.000000000000000000e+00
1.192076470753095752e+00 2.523302217033008787e+01 6.830721078325529758e-03 0.000000000000000000e+00
9.655375281754934313e-01 2.478777170749966174e+01 5.756553275492394539e-02 0.000000000000000000e+00
8.048025179033837517e-01 2.420979347896918199e+01 3.373936087782422044e-01 0.000000000000000000e+00
1.258033612054210160e+00 2.528922614500660160e+01 4.962200171698333447e-03 0.000000000000000000e+00
1.092822254751566025e+00 2.488897592341421827e+01 3.770588192463644045e-02 0.000000000000000000e+00
3.030234904236397409e-01 2.151673046750353180e+01 9.999996592083579827e-01 1.000000000000000000e+00
1.077029393395240398e+00 2.497382615660798066e+01 2.572828983833391064e-02 0.000000000000000000e+00
7.449127339913503842e-01 2.409935644530299825e+01 4.212436699344431767e-01 0.000000000000000000e+00
1.252435974558331999e+00 2.527947623918837650e+01 5.249404605249400127e-03 0.000000000000000000e+00
8.373864426893977697e-01 2.445634734251674658e+01 1.807015700178514761e-01 0.000000000000000000e+00
1.273552389976584376e+00 2.537240592179900744e+01 3.027280012268201894e-03 0.000000000000000000e+00
7.657407419613091459e-01 2.407450674259353107e+01 4.407714960647726721e-01 0.000000000000000000e+00
1.177349361734030708e+00 2.504618645753338413e+01 1.820258485836626430e-02 0.000000000000000000e+00
1.205741484918282591e+00 2.518388717764107909e+01 8.947723199842197786e-03 0.000000000000000000e+00
3.488761922786831615e-01 2.203485922604197711e+01 9.999575767747410637e-01 1.000000000000000000e+00
1.285073937400773136e+00 2.550580231776140394e+01 1.299354110918133146e-03 0.000000000000000000e+00
1.108493169796191946e+00 2.507768372372495591e+01 1.556654580646219845e-02 0.000000000000000000e+00
1.244422777416875903e-03 9.373464572951732521e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.108627756084098248e+00 2.500935114134210480e+01 2.175908630269630245e-02 0.000000000000000000e+00
8.847466481089125701e-01 2.434324931468741227e+01 2.461993641676824551e-01 0.000000000000000000e+00
1.201850873265628561e+00 2.519168258873202859e+01 8.577583561745576873e-03 0.000000000000000000e+00
4.366650285902531348e-01 2.261970240017485168e+01 9.971151930075187186e-01 1.000000000000000000e+00
7.399946123356708760e-01 2.397357280709294614e+01 5.210760357959030031e-01 0.000000000000000000e+00
9.014892061299804027e-01 2.439875540486607974e+01 2.125772136876989959e-01 1.000000000000000000e+00
1.144142609060339044e+00 2.529720611401246444e+01 4.737640173760443094e-03 0.000000000000000000e+00
4.832138419076270619e-01 2.291735861386270656e+01 9.848169815682035200e-01 1.000000000000000000e+00
1.015759248630559330e+00 2.485959112145578231e+01 4.279059654843776067e-02 0.000000000000000000e+00
1.233951861543793882e+00 2.535024421384039428e+01 3.461887284892041245e-03 0.000000000000000000e+00
4.950330536174207818e-01 2.296968872848210452e+01 9.803304678083625268e-01 1.000000000000000000e+00
1.270602624691234972e+00 2.526266351438750846e+01 5.779533410814703329e-03 0.000000000000000000e+00
6.125970931344693060e-01 2.367375393318805976e+01 7.429581270753780053e-01 1.000000000000000000e+00
9.491136151434724777e-01 2.473023396786105366e+01 7.208075682085422764e-02 0.000000000000000000e+00
2.384320441790719336e-01 2.108228982038708921e+01 9.999999973172439827e-01 1.000000000000000000e+00
1.072261017513435721e+00 2.509523733288171243e+01 1.424491508675986527e-02 0.000000000000000000e+00
1.068962609364963789e+00 2.484644306366477551e+01 4.523857220851437017e-02 0.000000000000000000e+00
4.600318259619529115e-02 1.708159274953655071e+01 1.000000000000000000e+00 1.000000000000000000e+00
6.186794076365031980e-01 2.363770874449564019e+01 7.656459043533201392e-01 1.000000000000000000e+00
1.187696176102237988e+00 2.533587354638444822e+01 3.772874769123438828e-03 0.000000000000000000e+00
1.227586957289796832e+00 2.506015598233932451e+01 1.698987266078853461e-02 0.000000000000000000e+00
1.293917128655130089e+00 2.522451461570126696e+01 7.162091131941118391e-03 0.000000000000000000e+00
1.187716462211254154e+00 2.525063178644830586e+01 6.187551991888353906e-03 0.000000000000000000e+00
3.296822568747361792e-01 2.183418253730645375e+01 9.999925996897740532e-01 1.000000000000000000e+00
1.051519258893458542e+00 2.475645919916509285e+01 6.515019394782337048e-02 0.000000000000000000e+00
6.020386524011338558e-01 2.340128100156596602e+01 8.844320594923734680e-01 1.000000000000000000e+00
6.089077356635412830e-01 2.353256122367058367e+01 8.250742966996693628e-01 1.000000000000000000e+00
8.470996708559292987e-01 2.413186213421592541e+01 3.959961969298082529e-01 1.000000000000000000e+00
