z m sel_prob sel_tag
5.408104040932308898e-01 2.309384556006439126e+01 9.650307583753789942e-01 1.000000000000000000e+00
1.580492104155863942e-01 2.011534439668815466e+01 9.999999999999960032e-01 1.000000000000000000e+00
6.612757338665409268e-01 2.355643532752313263e+01 8.124953666442744638e-01 1.000000000000000000e+00
9.485689136310804237e-01 2.467380854291673842e+01 8.889078616080781092e-02 1.000000000000000000e+00
4.000737177228639307e-01 2.229050896567566298e+01 9.996857206577214328e-01 1.000000000000000000e+00
5.479092229311792739e-01 2.317556651669099566e+01 9.504125540409358308e-01 1.000000000000000000e+00
7.534888576331288945e-02 1.831052497056829864e+01 1.000000000000000000e+00 1.000000000000000000e+00
5.223950139481126076e-01 2.309798682708476392e+01 9.643864115436358020e-01 1.000000000000000000e+00
3.101872633099076459e-01 2.180978190548805529e+01 9.999940779012679304e-01 1.000000000000000000e+00
7.255163659234347140e-01 2.392227560961631383e+01 5.617662349880886419e-01 1.000000000000000000e+00
9.320763104426053047e-01 2.454242155236642375e+01 1.389955753058125798e-01 1.000000000000000000e+00
5.259586408375371835e-01 2.297876031206743974e+01 9.794479984102730796e-01 1.000000000000000000e+00
1.443901169177008725e-02 1.469972284825580111e+01 1.000000000000000000e+00 1.000000000000000000e+00
8.080861612370755509e-01 2.417168578633773279e+01 3.656594713318190859e-01 1.000000000000000000e+00
7.516138145665225423e-01 2.393820263639138446e+01 5.491819162264428567e-01 1.000000000000000000e+00
9.343550333081851456e-02 1.896959412588837779e+01 1.000000000000000000e+00 1.000000000000000000e+00
8.482978959037865696e-01 2.439131366356091846e+01 2.169229946478531956e-01 1.000000000000000000e+00
5.799002187850368362e-01 2.346085696124818298e+01 8.595469458521372008e-01 1.000000000000000000e+00
5.787273247940682985e-02 1.765102904983079313e+01 1.000000000000000000e+00 1.000000000000000000e+00
7.363876621192797511e-01 2.383464490326118224e+01 6.295682990556104031e-01 1.000000000000000000e+00
6.485098362989363263e-01 2.347379506062019061e+01 8.536942308695936177e-01 1.000000000000000000e+00
3.909519856552337025e-01 2.228459173502559665e+01 9.996991162735897607e-01 1.000000000000000000e+00
1.168077650991425909e-01 1.936136054240068560e+01 1.000000000000000000e+00 1.000000000000000000e+00
5.066992115511350647e-01 2.304923351659668285e+01 9.713838806663344094e-01 1.000000000000000000e+00
6.309962676533475978e-01 2.348591946398820696e+01 8.480629667237508107e-01 1.000000000000000000e+00
6.257813099202165219e-01 2.347090026011611741e+01 8.550177457968057837e-01 1.000000000000000000e+00
5.151291091314951220e-01 2.309083797068349497e+01 9.654926911323563621e-01 1.000000000000000000e+00
7.199876861963061536e-01 2.404053122745883897e+01 4.676961420113226464e-01 1.000000000000000000e+00
2.996445806892451547e-01 2.154743290381218301e+01 9.999995331825631828e-01 1.000000000000000000e+00
4.643381733399289946e-01 2.267920447022531505e+01 9.958741189026024676e-01 1.000000000000000000e+00
4.200858760940757719e-01 2.257862334421157513e+01 9.977637163191379610e-01 1.000000000000000000e+00
5.086318833385099492e-01 2.302189709867344192e+01 9.747795423775198476e-01 1.000000000000000000e+00
6.121398826292028250e-01 2.347367565012198298e+01 8.537489857671083371e-01 1.000000000000000000e+00
8.349474379932599888e-01 2.417209825008727364e+01 3.653492570741499468e-01 1.000000000000000000e+00
4.550736932254753064e-01 2.275063206031847329e+01 9.937681417440400455e-01 1.000000000000000000e+00
1.040732508042355953e+00 2.466086961218902829e+01 9.312750119104362678e-02 1.000000000000000000e+00
1.419631923677793228e-01 1.985112476637464951e+01 1.000000000000000000e+00 1.000000000000000000e+00
8.919595029490778870e-02 1.868213153071281951e+01 1.000000000000000000e+00 1.000000000000000000e+00
4.720302274056242808e-01 2.267823954627451499e+01 9.958975650878024721e-01 1.000000000000000000e+00
7.459167487990807643e-01 2.388747632314575498e+01 5.890287819799063795e-01 1.000000000000000000e+00
1.963588630855603867e-01 2.070588357582701633e+01 9.999999999777453574e-01 1.000000000000000000e+00
3.649198498055536977e-01 2.211756987653446771e+01 9.999166788708211406e-01 1.000000000000000000e+00
8.299060528310380214e-01 2.422494792661798613e+01 3.263927688842074848e-01 1.000000000000000000e+00
2.006691307474701702e-01 2.062291525574011786e+01 9.999999999928171901e-01 1.000000000000000000e+00
3.119024450800880199e-01 2.156660363916646261e+01 9.999994328806081079e-01 1.000000000000000000e+00
2.491210269086432394e-01 2.108452822778386349e+01 9.999999972442584761e-01 1.000000000000000000e+00
5.978285795206084163e-01 2.341202380163919727e+01 8.801930504568311608e-01 1.000000000000000000e+00
1.348997958012596587e-01 1.974396381470720030e+01 1.000000000000000000e+00 1.000000000000000000e+00
2.881074717719034339e-03 1.103040414862114105e+01 1.000000000000000000e+00 1.000000000000000000e+00
3.653783448226823882e-01 2.232104333478240576e+01 9.996073338359995342e-01 1.000000000000000000e+00
1.054390821735064598e+00 2.495690649729059629e+01 2.782202726311134092e-02 1.000000000000000000e+00
6.103775571317826554e-02 1.789156186874648213e+01 1.000000000000000000e+00 1.000000000000000000e+00
6.253765400871715840e-01 2.352571827348413080e+01 8.285786568971804655e-01 1.000000000000000000e+00
6.858406395156686486e-01 2.366501915448026239e+01 7.485588942595325923e-01 1.000000000000000000e+00
5.333296347526532699e-01 2.281015679791900297e+01 9.913363115495923417e-01 1.000000000000000000e+00
5.989344940110272741e-01 2.333764347282855667e+01 9.073668291434635602e-01 1.000000000000000000e+00
5.029584193137575099e-01 2.287312502923242974e+01 9.878940482001463685e-01 1.000000000000000000e+00
2.569854823505042241e-01 2.114723625683755159e+01 9.999999942008330756e-01 1.000000000000000000e+00
3.272589641349268330e-01 2.193731626896865805e+01 9.999814928352935839e-01 1.000000000000000000e+00
4.111798233888190879e-01 2.253522787805558991e+01 9.983027025831517909e-01 1.000000000000000000e+00
1.620135787300336361e-01 2.010420636793196181e+01 9.999999999999966693e-01 1.000000000000000000e+00
4.137725306085544563e-01 2.233663879522591600e+01 9.995606306832416355e-01 1.000000000000000000e+00
3.528275939317919718e-01 2.205050978992138511e+01 9.999517007076726971e-01 1.000000000000000000e+00
7.783321031543681823e-01 2.400234284179120436e+01 4.981306895467118023e-01 1.000000000000000000e+00
3.282529244011154201e-01 2.178461689329732209e+01 9.999953050576494418e-01 1.000000000000000000e+00
4.861986621002913900e-01 2.274688663403243183e+01 9.938986328832860595e-01 1.000000000000000000e+00
4.686675716553345694e-02 1.727147314516680510e+01 1.000000000000000000e+00 1.000000000000000000e+00
5.074999986218242665e-01 2.305472877431282797e+01 9.706572756843729888e-01 1.000000000000000000e+00
6.068567622586655830e-01 2.337739267524306541e+01 8.934735704573466553e-01 1.000000000000000000e+00
2.770291978972725389e-01 2.144952174247656274e+01 9.999998310293961579e-01 1.000000000000000000e+00
1.163451383563995911e-01 1.939256326984736489e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.517846029862039980e-01 2.017540917257645461e+01 9.999999999999898970e-01 1.000000000000000000e+00
3.135343467591278355e-01 2.171933327897986743e+01 9.999974585106258251e-01 1.000000000000000000e+00
4.688714273205327743e-01 2.285615014774628051e+01 9.889224925350462714e-01 1.000000000000000000e+00
4.965986943350895189e-01 2.280693303495076663e+01 9.914867254602292013e-01 1.000000000000000000e+00
1.347657022535293514e-01 1.971546738371374730e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.598501224635784368e-01 2.002302648913346772e+01 9.999999999999991118e-01 1.000000000000000000e+00
3.337428251441834082e-01 2.174263769737899210e+01 9.999968300450925440e-01 1.000000000000000000e+00
8.289168109210414137e-01 2.418231513059087945e+01 3.576937113476156282e-01 1.000000000000000000e+00
4.559801808471712903e-01 2.274202313013617172e+01 9.940644618440612756e-01 1.000000000000000000e+00
1.051752795192559820e-01 1.915149332158286555e+01 1.000000000000000000e+00 1.000000000000000000e+00
2.190029332976139997e-01 2.080524728855696637e+01 9.999999999167884512e-01 1.000000000000000000e+00
4.808912151346442787e-01 2.284136468475162118e+01 9.897555029385597392e-01 1.000000000000000000e+00
7.352283890761419638e-01 2.397861861921897741e+01 5.170546756059910543e-01 1.000000000000000000e+00
9.612433717677264511e-01 2.471740903445718018e+01 7.566947379137711760e-02 1.000000000000000000e+00
7.959281592105775793e-01 2.421837121729357278e+01 3.311490754770216594e-01 1.000000000000000000e+00
1.197737700760592716e-03 8.965759208879230613e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.436957478898182039e-02 1.466035770554817397e+01 1.000000000000000000e+00 1.000000000000000000e+00
8.748526570331152108e-01 2.418527003060484049e+01 3.554900664139297728e-01 1.000000000000000000e+00
6.923396312876488601e-01 2.391407259856579870e+01 5.682241600382208491e-01 1.000000000000000000e+00
6.441449972563890736e-01 2.353389471268195976e+01 8.243861442115811844e-01 1.000000000000000000e+00
1.040872696307068246e+00 2.471801700505381660e+01 7.549633192847686469e-02 1.000000000000000000e+00
7.411993449125786615e-01 2.405072543747958136e+01 4.595962761918895301e-01 1.000000000000000000e+00
6.760272102996811583e-02 1.808528605508986686e+01 1.000000000000000000e+00 1.000000000000000000e+00
4.089701051397149900e-01 2.254038265428305721e+01 9.982455403054835141e-01 1.000000000000000000e+00
4.768687760845833346e-01 2.276632165676148034e+01 9.931942652206722233e-01 1.000000000000000000e+00
7.210489548200444965e-01 2.384427879451809318e+01 6.222678416956493042e-01 1.000000000000000000e+00
4.466375498618466722e-01 2.257444028808836123e+01 9.978217198227189444e-01 1.000000000000000000e+00
7.157678595835652580e-01 2.379449808823486379e+01 6.594651344731582432e-01 1.000000000000000000e+00
8.005328044626951467e-01 2.408598863481271124e+01 4.317276994758531550e-01 1.000000000000000000e+00
3.373186799500762501e-01 2.180425834593540202e+01 9.999943710010125164e-01 1.000000000000000000e+00
1.307500432515162903e-01 1.973237500858978777e+01 1.000000000000000000e+00 1.000000000000000000e+00
6.918684588776080613e-01 2.374111000936260041e+01 6.976941064530109982e-01 1.000000000000000000e+00
8.605463575438669910e-01 2.435459733124887194e+01 2.391018426407712227e-01 1.000000000000000000e+00
4.906066592714570795e-01 2.270122481744533616e+01 9.953054325093346755e-01 1.000000000000000000e+00
3.777911271716851704e-01 2.240591986569318195e+01 9.992840942397408499e-01 1.000000000000000000e+00
4.249459638257186977e-01 2.242432066103787136e+01 9.991874360706159974e-01 1.000000000000000000e+00
2.809407193415671689e-01 2.138699966628858107e+01 9.999999133921332328e-01 1.000000000000000000e+00
4.321065297969004515e-01 2.255123886906985575e+01 9.981193847826680399e-01 1.000000000000000000e+00
8.216358651153536918e-01 2.413283382978281821e+01 3.952475862386132799e-01 1.000000000000000000e+00
5.867701115942971501e-01 2.326160336052169697e+01 9.301344706261197581e-01 1.000000000000000000e+00
3.970098247709363815e-01 2.228824410892644181e+01 9.996909121403548815e-01 1.000000000000000000e+00
7.428541202909895169e-01 2.404013844213972106e+01 4.680085212707987830e-01 1.000000000000000000e+00
5.752779597864083883e-01 2.340655420653375529e+01 8.823648068804751388e-01 1.000000000000000000e+00
7.257789168606798569e-01 2.360280102324431084e+01 7.865181024016456579e-01 1.000000000000000000e+00
1.841812541342258136e-01 2.040596699145980608e+01 9.999999999996713740e-01 1.000000000000000000e+00
3.924361301161616300e-01 2.234376067277715450e+01 9.995376340880038901e-01 1.000000000000000000e+00
7.333132280069958320e-01 2.374282846973398264e+01 6.964939195506804070e-01 1.000000000000000000e+00
5.964596441409453220e-02 1.789333828119615077e+01 1.000000000000000000e+00 1.000000000000000000e+00
8.528292462546787078e-01 2.447447144560726784e+01 1.713248292193856326e-01 1.000000000000000000e+00
4.472489854991077429e-01 2.258521309381070807e+01 9.976694976469653309e-01 1.000000000000000000e+00
6.989723339862210505e-01 2.378926054238819887e+01 6.632972977480303678e-01 1.000000000000000000e+00
3.981777721863934971e-01 2.230539468052399954e+01 9.996495292794644882e-01 1.000000000000000000e+00
1.333952921336445385e-01 1.971680125657470484e+01 1.000000000000000000e+00 1.000000000000000000e+00
8.927512267089299236e-02 1.887739948278652591e+01 1.000000000000000000e+00 1.000000000000000000e+00
4.015091986777821198e-01 2.237873414136053540e+01 9.994076361972398237e-01 1.000000000000000000e+00
5.401264324921939419e-03 1.259854852144667703e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.474927562840988582e-01 1.988064080259987421e+01 9.999999999999998890e-01 1.000000000000000000e+00
5.484881824208001078e-01 2.302354082814173353e+01 9.745853641426993619e-01 1.000000000000000000e+00
4.811217582552962391e-01 2.273272230164971219e+01 9.943704938249685599e-01 1.000000000000000000e+00
1.559422328389152845e-01 1.980556260643209399e+01 1.000000000000000000e+00 1.000000000000000000e+00
3.228294994047620214e-02 1.622999339699683219e+01 1.000000000000000000e+00 1.000000000000000000e+00
8.739648949629330588e-02 1.849300252277240375e+01 1.000000000000000000e+00 1.000000000000000000e+00
4.741889189869930021e-01 2.293939244245447284e+01 9.830481480753529011e-01 1.000000000000000000e+00
4.547799640191718673e-01 2.261109372286174590e+01 9.972636910710936942e-01 1.000000000000000000e+00
4.841941722035361106e-01 2.288856198660575814e+01 9.868879196414408472e-01 1.000000000000000000e+00
3.627842025545584548e-01 2.210014219677553982e+01 9.999275688833729747e-01 1.000000000000000000e+00
2.588563057677932822e-01 2.132631776361415632e+01 9.999999553779050920e-01 1.000000000000000000e+00
5.012807230930005353e-01 2.284464204775897400e+01 9.895757239170067665e-01 1.000000000000000000e+00
6.415168684117384945e-01 2.351379485005677594e+01 8.345767650540667493e-01 1.000000000000000000e+00
8.190953948362504899e-01 2.419698449355725600e+01 3.468019680446418063e-01 1.000000000000000000e+00
6.344109544168241577e-01 2.360401123875723428e+01 7.858131086812316646e-01 1.000000000000000000e+00
3.881834861183375285e-01 2.227558464868628363e+01 9.997184902117698391e-01 1.000000000000000000e+00
2.662965589394736821e-01 2.123221993119619100e+01 9.999999844882369038e-01 1.000000000000000000e+00
1.966471528189661644e-01 2.057551595365892538e+01 9.999999999962807529e-01 1.000000000000000000e+00
2.923190462313047799e-01 2.178881800028145577e+01 9.999951186599354003e-01 1.000000000000000000e+00
6.613094857561900852e-01 2.358113050583189718e+01 7.989113443431208328e-01 1.000000000000000000e+00
2.547790140130314906e-01 2.117156725516770877e+01 9.999999922918756390e-01 1.000000000000000000e+00
4.246394095221148746e-01 2.244598277191422753e+01 9.990583194550634039e-01 1.000000000000000000e+00
5.110809635520094929e-01 2.290705690030219444e+01 9.855880339208045182e-01 1.000000000000000000e+00
8.274820196155070473e-01 2.423036073080107045e+01 3.224992276688057879e-01 1.000000000000000000e+00
9.498412979431769543e-02 1.882487923812925956e+01 1.000000000000000000e+00 1.000000000000000000e+00
4.054223432472874311e-01 2.240446157531988902e+01 9.992912821369916987e-01 1.000000000000000000e+00
3.492657343854643770e-01 2.202312839305612613e+01 9.999615310100354870e-01 1.000000000000000000e+00
9.107860167842509735e-01 2.440479319009002879e+01 2.090889692530686350e-01 1.000000000000000000e+00
6.571549167822483550e-01 2.368337995812640173e+01 7.367115632093713673e-01 1.000000000000000000e+00
9.619686626512404803e-01 2.445988366374398737e+01 1.788471802611145134e-01 1.000000000000000000e+00
3.558050925820164245e-01 2.198402994932182963e+01 9.999723408560573512e-01 1.000000000000000000e+00
7.464380868903084387e-01 2.409563886624129481e+01 4.241540029481719043e-01 1.000000000000000000e+00
6.458298313004890989e-01 2.352967371521929607e+01 8.265585336878700229e-01 1.000000000000000000e+00
4.996115105660710043e-01 2.307716959965400960e+01 9.675292638554953140e-01 1.000000000000000000e+00
4.677241862423517915e-01 2.270008140563895083e+01 9.953366000475803999e-01 1.000000000000000000e+00
2.935722740668071928e-01 2.153986387675874781e+01 9.999995678804283195e-01 1.000000000000000000e+00
7.247284368778044161e-01 2.393968649305114837e+01 5.480067644588948461e-01 1.000000000000000000e+00
6.869749271840954741e-01 2.364004291987563633e+01 7.642110755285160817e-01 1.000000000000000000e+00
4.503542803390092608e-01 2.256768155014671962e+01 9.979125617449854380e-01 1.000000000000000000e+00
5.421912599883322859e-01 2.312091947591407148e+01 9.606399445946821603e-01 1.000000000000000000e+00
7.445860309496907803e-01 2.399874645930458428e+01 5.010001797194457707e-01 1.000000000000000000e+00
6.044423819897153383e-01 2.330239908441462404e+01 9.185225075037579678e-01 1.000000000000000000e+00
4.254494026062252132e-01 2.259709217132223102e+01 9.974905301920710121e-01 1.000000000000000000e+00
4.487742478749672248e-01 2.280938722905085214e+01 9.913724282088709483e-01 1.000000000000000000e+00
1.484407005952492753e-01 1.969097691337651668e+01 1.000000000000000000e+00 1.000000000000000000e+00
2.039429614978285343e-01 2.061240870464836306e+01 9.999999999937875250e-01 1.000000000000000000e+00
3.973485985329894277e-02 1.674758737819681542e+01 1.000000000000000000e+00 1.000000000000000000e+00
5.302245948039974177e-01 2.311034313551650143e+01 9.624058293105164363e-01 1.000000000000000000e+00
1.330660280004236640e-02 1.434627309725690125e+01 1.000000000000000000e+00 1.000000000000000000e+00
6.709160098785471593e-01 2.371933481708910918e+01 7.127138277098447050e-01 1.000000000000000000e+00
8.507315339068983739e-01 2.421864031857332833e+01 3.309539179799692032e-01 1.000000000000000000e+00
6.110383190094943462e-01 2.331665772368140566e+01 9.141378991072508509e-01 1.000000000000000000e+00
5.696848667434439850e-01 2.319515573408403242e+01 9.462670650915945281e-01 1.000000000000000000e+00
3.067989278621512383e-01 2.160503917731309897e+01 9.999991657677412826e-01 1.000000000000000000e+00
3.297666643605607906e-01 2.176741541309419148e+01 9.999959997245636556e-01 1.000000000000000000e+00
2.564198476305001861e-02 1.604240886738228156e+01 1.000000000000000000e+00 1.000000000000000000e+00
2.946801278948114611e-01 2.167397596382897618e+01 9.999983567278248886e-01 1.000000000000000000e+00
1.650742586186648708e-01 2.022773405750139020e+01 9.999999999999773515e-01 1.000000000000000000e+00
4.648496839140232595e-01 2.275971746489590686e+01 9.934412840368113118e-01 1.000000000000000000e+00
3.508445658478587248e-02 1.643581066101724275e+01 1.000000000000000000e+00 1.000000000000000000e+00
4.036292338722413664e-01 2.237970295239904317e+01 9.994035955104164648e-01 1.000000000000000000e+00
2.470183931248712828e-01 2.126389391861847500e+01 9.999999777773860288e-01 1.000000000000000000e+00
4.369337626979363787e-01 2.266288358166693584e+01 9.962549785634806643e-01 1.000000000000000000e+00
6.791586064933319289e-01 2.374047920194459493e+01 6.981341326838335082e-01 1.000000000000000000e+00
4.765553805302045198e-01 2.287942710886395048e+01 9.874916832655438181e-01 1.000000000000000000e+00
1.284518984724356550e-01 1.953167223890934778e+01 1.000000000000000000e+00 1.000000000000000000e+00
3.719679417183932024e-01 2.209851588702699132e+01 9.999285136504735272e-01 1.000000000000000000e+00
3.002891830607956614e-02 1.636036963826039781e+01 1.000000000000000000e+00 1.000000000000000000e+00
8.404628874753132806e-01 2.424859968799434284e+01 3.095242307213653676e-01 1.000000000000000000e+00
4.050192938139078880e-01 2.226735978358193435e+01 9.997351605784081663e-01 1.000000000000000000e+00
1.991641839291302674e-02 1.521569089223024918e+01 1.000000000000000000e+00 1.000000000000000000e+00
4.829047178849013022e-01 2.279661430671588462e+01 9.919528794080348932e-01 1.000000000000000000e+00
4.565014120955788179e-01 2.270250634551786817e+01 9.952702794119600016e-01 1.000000000000000000e+00
6.901442039750183000e-01 2.359860306171692201e+01 7.889530589761020174e-01 1.000000000000000000e+00
8.567283374660790152e-01 2.426574808034695963e+01 2.975375005592769129e-01 1.000000000000000000e+00
1.945541034493492027e-01 2.042897613329280304e+01 9.999999999995402566e-01 1.000000000000000000e+00
1.976105860315722218e-01 2.061955089985257317e+01 9.999999999931430406e-01 1.000000000000000000e+00
2.659252896503856434e-01 2.134634528406752452e+01 9.999999443723888159e-01 1.000000000000000000e+00
1.324639156465512446e-01 1.948304233836929455e+01 1.000000000000000000e+00 1.000000000000000000e+00
6.137356334883183884e-01 2.346546131664444701e+01 8.574825953547373647e-01 1.000000000000000000e+00
7.277749714710370910e-01 2.394133611418790153e+01 5.466998407814723793e-01 1.000000000000000000e+00
2.785765523073995276e-01 2.129651698431463558e+01 9.999999679493527527e-01 1.000000000000000000e+00
